Date,state,precipitation (inch)
201404,UT,0.94
201405,UT,1.02
201406,UT,0.24
201407,UT,1.14
201408,UT,2.46
201409,UT,2.66
201410,UT,0.2
201411,UT,0.75
201412,UT,1.26
201501,UT,0.92
201502,UT,0.63
201503,UT,0.85
201504,UT,0.98
201505,UT,3.2
201506,UT,0.97
201507,UT,1.46
201508,UT,1.27
201509,UT,0.88
201510,UT,1.8
201511,UT,1.07
201512,UT,1.38
201601,UT,1.42
201602,UT,0.62
201603,UT,1.2
201604,UT,1.7
201605,UT,1.36
201606,UT,0.33
201607,UT,0.62
201608,UT,0.94
201609,UT,2.08
201610,UT,0.89
201611,UT,0.95
201612,UT,1.93
201701,UT,2.76
201702,UT,1.54
201703,UT,1.59
201704,UT,1.17
201705,UT,0.64
201706,UT,0.16
201707,UT,1.39
201708,UT,0.94
201709,UT,1.54
201710,UT,0.18
201711,UT,0.53
201712,UT,0.39
201801,UT,0.86
201802,UT,0.83
201803,UT,1.29
201804,UT,0.86
201805,UT,1.14
201806,UT,0.05
201807,UT,0.84
201808,UT,1.02
201809,UT,0.08
201810,UT,2.93
201811,UT,0.85
201812,UT,0.83
201901,UT,1.51
201902,UT,2.31
201903,UT,2.61
201904,UT,1.74
201905,UT,2.94
201906,UT,0.49
201907,UT,0.59
201908,UT,0.35
201909,UT,0.85
201910,UT,0.24
201911,UT,1.86
201912,UT,1.45
202001,UT,0.77
202002,UT,0.71
202003,UT,1.53
202004,UT,0.56
202005,UT,0.32
202006,UT,0.95
202007,UT,0.4
202008,UT,0.14
202009,UT,0.25
202010,UT,0.2
202011,UT,0.73
202012,UT,0.68
202101,UT,0.74
202102,UT,0.92
202103,UT,1.19
202104,UT,0.73
202105,UT,0.34
202106,UT,0.25
202107,UT,1.67
202108,UT,2.14
202109,UT,0.87
202110,UT,2.21
202111,UT,0.25
202112,UT,2.24
202201,UT,0.31
202202,UT,0.5
202203,UT,0.9
202204,UT,0.65
202205,UT,0.69
202206,UT,0.47
202207,UT,0.91
202208,UT,1.6
202209,UT,1.33
202210,UT,1
202211,UT,1.26
202212,UT,1.78
202301,UT,2.81
202302,UT,1.19
202303,UT,2.92
202304,UT,0.71
202305,UT,0.79
202306,UT,0.84
202307,UT,0.44
202308,UT,2.02
202309,UT,1.18
202310,UT,0.71
202311,UT,0.83
202312,UT,0.58
200101,VT,1.55
200102,VT,3.07
200103,VT,5.62
200104,VT,0.99
200105,VT,2.44
200106,VT,3.94
200107,VT,3.38
200108,VT,2.25
200109,VT,4.21
200110,VT,2.03
200111,VT,2.5
200112,VT,2.38
200201,VT,2.55
200202,VT,3.28
200203,VT,3.7
200204,VT,4.46
200205,VT,4.56
200206,VT,7.07
200207,VT,3.32
200208,VT,2
200209,VT,4.99
200210,VT,3.73
200211,VT,4.76
200212,VT,2.84
200301,VT,2.01
200302,VT,1.89
200303,VT,2.69
200304,VT,2.81
200305,VT,4.22
200306,VT,3.12
200307,VT,4.42
200308,VT,5.51
200309,VT,4.87
200310,VT,6.76
200311,VT,4.68
200312,VT,6.84
200401,VT,1.2
200402,VT,1.24
200403,VT,1.9
200404,VT,3.22
200405,VT,5.06
200406,VT,3.24
200407,VT,5.54
200408,VT,7.46
200409,VT,3.41
200410,VT,1.5
200411,VT,3.59
200412,VT,4.49
200501,VT,3
200502,VT,2.41
200503,VT,2.8
200504,VT,5.04
200505,VT,2.86
200506,VT,4.97
200507,VT,4.22
200508,VT,4.09
200509,VT,3.86
200510,VT,10.23
200511,VT,5.52
200512,VT,3.39
200601,VT,4.57
200602,VT,2.18
200603,VT,1.67
200604,VT,3.25
200605,VT,6.71
200606,VT,8.67
200607,VT,5.01
200608,VT,4.75
200609,VT,2.98
200610,VT,7.28
200611,VT,3.02
200612,VT,4.19
200701,VT,3.49
200702,VT,2.6
200703,VT,3.59
200704,VT,5.16
200705,VT,3.03
200706,VT,3.48
200707,VT,5.81
200708,VT,3.15
200709,VT,3.38
200710,VT,5.66
200711,VT,4.73
200712,VT,4.75
200801,VT,2.39
200802,VT,6.1
200803,VT,4.85
200804,VT,3.53
200805,VT,1.45
200806,VT,6.39
200807,VT,7.26
200808,VT,5.79
200809,VT,3.23
200810,VT,5.14
200811,VT,2.85
200812,VT,5.65
200901,VT,2.77
200902,VT,2.28
200903,VT,2.52
200904,VT,2.54
200905,VT,5.4
200906,VT,4.91
200907,VT,7.07
200908,VT,4.54
200909,VT,2.42
200910,VT,5.09
200911,VT,4.03
200912,VT,3.86
201001,VT,2.51
201002,VT,3.11
201003,VT,3.94
201004,VT,3.32
201005,VT,2.34
201006,VT,5.73
201007,VT,3.98
201008,VT,4.52
201009,VT,3.4
201010,VT,9.16
201011,VT,3.17
201012,VT,4.03
201101,VT,2.29
201102,VT,3.56
201103,VT,4.7
201104,VT,6.22
201105,VT,6.77
201106,VT,4.96
201107,VT,3.43
201108,VT,10.08
201109,VT,6.11
201110,VT,4.48
201111,VT,2.06
201112,VT,3.56
201201,VT,2.95
201202,VT,1.22
201203,VT,1.77
201204,VT,3.3
201205,VT,5.56
201206,VT,3.87
201207,VT,3.54
201208,VT,3.29
201209,VT,5.51
201210,VT,5.18
201211,VT,1.13
201212,VT,5.03
201301,VT,1.87
201302,VT,1.92
201303,VT,2.38
201304,VT,2.62
201305,VT,5.98
201306,VT,7.96
201307,VT,6.33
201308,VT,3.41
201309,VT,4.41
201310,VT,2.37
201311,VT,3.88
201312,VT,3.43
201401,VT,3.11
201402,VT,3.18
201403,VT,3.38
201404,VT,3.25
201405,VT,4.68
201406,VT,4.57
201407,VT,6.27
201408,VT,3.48
201409,VT,1.85
201410,VT,5.13
201411,VT,2.55
201412,VT,4.63
201501,VT,2.79
201502,VT,1.79
201503,VT,1.34
201504,VT,2.71
201505,VT,3.06
201506,VT,8.63
201507,VT,4.08
201508,VT,2.95
201509,VT,4.73
201510,VT,3.48
201511,VT,1.81
201512,VT,5.07
201601,VT,1.62
201602,VT,4.71
201603,VT,2.96
201604,VT,2.6
201605,VT,2.74
201606,VT,3.29
201607,VT,3.83
201608,VT,4.82
201609,VT,2.12
201610,VT,3.55
201611,VT,2.78
201612,VT,3.6
201701,VT,2.53
201702,VT,2.84
201703,VT,3.3
201704,VT,4.19
201705,VT,5.72
201706,VT,6.46
201707,VT,4.23
201708,VT,3.55
201709,VT,2.93
201710,VT,5.26
201711,VT,2.19
201712,VT,3.1
201801,VT,3.49
201802,VT,2.95
201803,VT,3.03
201804,VT,4.7
201805,VT,1.99
201806,VT,3.85
201807,VT,4.35
201808,VT,4.2
201809,VT,4.03
201810,VT,4.4
201811,VT,6.33
201812,VT,3.75
201901,VT,5.05
201902,VT,2.71
201903,VT,2.06
201904,VT,5.59
201905,VT,5.66
201906,VT,5.61
201907,VT,3.39
201908,VT,3.79
201909,VT,3.18
201910,VT,6.83
201911,VT,3.98
201912,VT,3.55
202001,VT,2.82
202002,VT,3.23
202003,VT,2.93
202004,VT,3.94
202005,VT,2.95
202006,VT,2.38
202007,VT,4.07
202008,VT,4.35
202009,VT,2.63
202010,VT,4.52
202011,VT,2.91
202012,VT,3.48
202101,VT,2.17
202102,VT,2.21
202103,VT,1.53
202104,VT,3.89
202105,VT,2.51
202106,VT,2.97
202107,VT,7.55
202108,VT,3.67
202109,VT,3.9
202110,VT,4.83
202111,VT,3.31
202112,VT,3.07
202201,VT,1.44
202202,VT,4.06
202203,VT,3.13
202204,VT,4.92
202205,VT,3.28
202206,VT,3.32
202207,VT,3.77
202208,VT,3.57
202209,VT,5.57
202210,VT,2.92
202211,VT,3.66
202212,VT,4.28
202301,VT,4.25
202302,VT,1.74
202303,VT,3.33
202304,VT,3.76
202305,VT,2.45
202306,VT,5.69
202307,VT,9.72
202308,VT,6.18
202309,VT,3.21
202310,VT,4.9
202311,VT,2.36
202312,VT,5.73
200101,VA,2.27
200102,VA,2.01
200103,VA,4.45
200104,VA,1.64
200105,VA,4.88
200106,VA,4.62
200107,VA,5.21
200108,VA,3.84
200109,VA,2.2
200110,VA,0.89
200111,VA,0.59
200112,VA,2.28
200201,VA,2.99
200202,VA,0.9
200203,VA,4.39
200204,VA,3.2
200205,VA,3.52
200206,VA,2.54
200207,VA,3.97
200208,VA,2.98
200209,VA,3.49
200210,VA,5.74
200211,VA,4.8
200212,VA,4.1
200301,VA,2.19
200302,VA,6.1
200303,VA,4.33
200304,VA,4.79
200305,VA,7.22
200306,VA,6.49
200307,VA,6.15
200308,VA,5.29
200309,VA,8.15
200310,VA,2.66
200311,VA,4.35
200312,VA,4.17
200401,VA,1.95
200402,VA,2.38
200403,VA,2.17
200404,VA,4.13
200405,VA,4.4
200406,VA,5.36
200407,VA,5.81
200408,VA,6.03
200409,VA,7.25
200410,VA,2.35
200411,VA,4.21
200412,VA,2.9
200501,VA,3.09
200502,VA,1.82
200503,VA,3.8
200504,VA,3.1
200505,VA,3.15
200506,VA,2.47
200507,VA,5.65
200508,VA,3.37
200509,VA,0.71
200510,VA,5.54
200511,VA,3.66
200512,VA,3.47
200601,VA,3.1
200602,VA,1.65
200603,VA,0.7
200604,VA,3.49
200605,VA,2.55
200606,VA,7.06
200607,VA,4.11
200608,VA,3.22
200609,VA,6.91
200610,VA,6.23
200611,VA,5.28
200612,VA,1.9
200701,VA,3.19
200702,VA,2.15
200703,VA,3.29
200704,VA,3.72
200705,VA,2.16
200706,VA,3.77
200707,VA,3.09
200708,VA,3.17
200709,VA,1.54
200710,VA,4.71
200711,VA,1.05
200712,VA,3.35
200801,VA,1.42
200802,VA,2.71
200803,VA,3.23
200804,VA,5.61
200805,VA,4.23
200806,VA,3.01
200807,VA,4.05
200808,VA,3.66
200809,VA,4.34
200810,VA,1.49
200811,VA,2.89
200812,VA,4
200901,VA,2.92
200902,VA,0.94
200903,VA,4.01
200904,VA,3.12
200905,VA,6.13
200906,VA,5.2
200907,VA,4.07
200908,VA,4.19
200909,VA,3.72
200910,VA,3.12
200911,VA,6.68
200912,VA,7.15
201001,VA,4.18
201002,VA,2.96
201003,VA,4.61
201004,VA,1.73
201005,VA,4.25
201006,VA,2.53
201007,VA,2.82
201008,VA,4.56
201009,VA,5.36
201010,VA,3.79
201011,VA,2
201012,VA,2.95
201101,VA,1.58
201102,VA,1.68
201103,VA,5.28
201104,VA,4.75
201105,VA,4.33
201106,VA,3.28
201107,VA,4.16
201108,VA,5.14
201109,VA,6.83
201110,VA,3.78
201111,VA,3.86
201112,VA,3.63
201201,VA,2.26
201202,VA,2.54
201203,VA,3.87
201204,VA,3.04
201205,VA,4.14
201206,VA,2.85
201207,VA,4.63
201208,VA,4.74
201209,VA,4.14
201210,VA,4.09
201211,VA,0.67
201212,VA,3.08
201301,VA,5.95
201302,VA,2.27
201303,VA,3.7
201304,VA,3.56
201305,VA,4.37
201306,VA,7.02
201307,VA,6.46
201308,VA,4.47
201309,VA,1.64
201310,VA,3.09
201311,VA,3.03
201312,VA,5.81
201401,VA,2.69
201402,VA,3.36
201403,VA,3.29
201404,VA,4.73
201405,VA,4.35
201406,VA,3.49
201407,VA,3.82
201408,VA,4.69
201409,VA,2.97
201410,VA,4.02
201411,VA,3.13
201412,VA,3.21
201501,VA,2.59
201502,VA,2.66
201503,VA,3.75
201504,VA,4.51
201505,VA,2.15
201506,VA,6.95
201507,VA,5.05
201508,VA,2.65
201509,VA,5.73
201510,VA,4.58
201511,VA,3.92
201512,VA,5.22
201601,VA,2.93
201602,VA,4.71
201603,VA,2.05
201604,VA,2.34
201605,VA,6.92
201606,VA,5.04
201607,VA,4.82
201608,VA,3.23
201609,VA,5.27
201610,VA,3.52
201611,VA,1.37
201612,VA,3.21
201701,VA,3.96
201702,VA,0.86
201703,VA,3.17
201704,VA,4.85
201705,VA,7.52
201706,VA,3.41
201707,VA,4.13
201708,VA,4.66
201709,VA,2.03
201710,VA,4.5
201711,VA,1.36
201712,VA,1.11
201801,VA,2.67
201802,VA,4.35
201803,VA,3.17
201804,VA,4.43
201805,VA,7.27
201806,VA,5.96
201807,VA,5.39
201808,VA,5.81
201809,VA,7.96
201810,VA,5.08
201811,VA,6.08
201812,VA,5.36
201901,VA,3.52
201902,VA,5.23
201903,VA,3.31
201904,VA,4.16
201905,VA,3.6
201906,VA,5.81
201907,VA,4.51
201908,VA,3.43
201909,VA,0.94
201910,VA,5.63
201911,VA,2.48
201912,VA,3.38
202001,VA,3.55
202002,VA,5.01
202003,VA,2.93
202004,VA,5.98
202005,VA,4.87
202006,VA,5.13
202007,VA,4.07
202008,VA,8.2
202009,VA,6.31
202010,VA,5.06
202011,VA,5.15
202012,VA,5.14
202101,VA,3.14
202102,VA,4.9
202103,VA,3.47
202104,VA,2.73
202105,VA,2.2
202106,VA,4.09
202107,VA,4.56
202108,VA,6.05
202109,VA,4.22
202110,VA,3.4
202111,VA,0.94
202112,VA,1.16
202201,VA,4.51
202202,VA,2.79
202203,VA,3.44
202204,VA,2.76
202205,VA,5.53
202206,VA,3.27
202207,VA,5.48
202208,VA,4.36
202209,VA,2.64
202210,VA,2.86
202211,VA,4.03
202212,VA,3.89
202301,VA,3.05
202302,VA,3.17
202303,VA,1.86
202304,VA,4.56
202305,VA,3.16
202306,VA,4.13
202307,VA,4.94
202308,VA,3.67
202309,VA,4.01
202310,VA,1.24
202311,VA,2.31
202312,VA,5.33
200101,WA,2.98
200102,WA,2.08
200103,WA,3.56
200104,WA,3.26
200105,WA,1.92
200106,WA,2.48
200107,WA,0.73
200108,WA,1.43
200109,WA,0.79
200110,WA,4.6
200111,WA,7.67
200112,WA,7.66
200201,WA,7.33
200202,WA,4.23
200203,WA,4.46
200204,WA,3.23
200205,WA,2
200206,WA,1.81
200207,WA,0.55
200208,WA,0.31
200209,WA,0.79
200210,WA,0.64
200211,WA,3.8
200212,WA,7.36
200301,WA,8.26
200302,WA,2.49
200303,WA,7.09
200304,WA,3.84
200305,WA,1.48
200306,WA,0.52
200307,WA,0.14
200308,WA,0.29
200309,WA,1.23
200310,WA,6.32
200311,WA,6.3
200312,WA,5.51
200401,WA,6.2
200402,WA,3.2
200403,WA,3.23
200404,WA,1.35
200405,WA,3.06
200406,WA,1.63
200407,WA,0.4
200408,WA,3.21
200409,WA,2.81
200410,WA,3.81
200411,WA,3.79
200412,WA,4.96
200501,WA,4.58
200502,WA,1.11
200503,WA,4.39
200504,WA,3.37
200505,WA,3.64
200506,WA,2.03
200507,WA,1.09
200508,WA,0.49
200509,WA,1.59
200510,WA,4.15
200511,WA,5.48
200512,WA,6.72
200601,WA,11.78
200602,WA,3.57
200603,WA,3.48
200604,WA,2.93
200605,WA,2.37
200606,WA,2.23
200607,WA,0.38
200608,WA,0.18
200609,WA,1.17
200610,WA,1.81
200611,WA,13.51
200612,WA,6.85
200701,WA,5.11
200702,WA,4.61
200703,WA,5.26
200704,WA,2.13
200705,WA,1.42
200706,WA,1.68
200707,WA,1.06
200708,WA,0.7
200709,WA,1.43
200710,WA,4.06
200711,WA,3.97
200712,WA,8.81
200801,WA,5.79
200802,WA,3.65
200803,WA,4.03
200804,WA,2.29
200805,WA,1.58
200806,WA,1.88
200807,WA,0.48
200808,WA,2.13
200809,WA,0.65
200810,WA,2.36
200811,WA,6.84
200812,WA,5.71
200901,WA,6.23
200902,WA,1.98
200903,WA,4.89
200904,WA,2.66
200905,WA,3.12
200906,WA,0.96
200907,WA,0.66
200908,WA,0.86
200909,WA,1.65
200910,WA,5.57
200911,WA,7.93
200912,WA,3.39
201001,WA,6.24
201002,WA,3.38
201003,WA,3.72
201004,WA,4.04
201005,WA,4.28
201006,WA,3.28
201007,WA,0.41
201008,WA,0.74
201009,WA,3.46
201010,WA,4.29
201011,WA,5.78
201012,WA,7.7
201101,WA,6.53
201102,WA,4.09
201103,WA,7.81
201104,WA,4.67
201105,WA,4.09
201106,WA,1.44
201107,WA,1.06
201108,WA,0.2
201109,WA,1.29
201110,WA,3.34
201111,WA,6.1
201112,WA,3.2
201201,WA,6.35
201202,WA,4.76
201203,WA,7.87
201204,WA,3.93
201205,WA,2.31
201206,WA,3.93
201207,WA,1.43
201208,WA,0.1
201209,WA,0.16
201210,WA,6.47
201211,WA,7.31
201212,WA,8.25
201301,WA,3.97
201302,WA,2.76
201303,WA,3.75
201304,WA,4.23
201305,WA,3.01
201306,WA,2.26
201307,WA,0.16
201308,WA,1.6
201309,WA,5.6
201310,WA,1.37
201311,WA,4.03
201312,WA,2.94
201401,WA,4.42
201402,WA,6.28
201403,WA,7.78
201404,WA,3.78
201405,WA,2.44
201406,WA,1.73
201407,WA,0.77
201408,WA,1.47
201409,WA,1.79
201410,WA,6.01
201411,WA,6.1
201412,WA,6.23
201501,WA,4.96
201502,WA,4.3
201503,WA,4.32
201504,WA,1.82
201505,WA,1.51
201506,WA,0.47
201507,WA,0.42
201508,WA,1.33
201509,WA,1.5
201510,WA,4.18
201511,WA,7.02
201512,WA,11.42
201601,WA,6.82
201602,WA,5.08
201603,WA,6.99
201604,WA,1.6
201605,WA,1.54
201606,WA,1.83
201607,WA,1.16
201608,WA,0.36
201609,WA,1.67
201610,WA,10.29
201611,WA,6.87
201612,WA,4.93
201701,WA,3.64
201702,WA,7.17
201703,WA,8.53
201704,WA,4.88
201705,WA,2.42
201706,WA,1.55
201707,WA,0.04
201708,WA,0.14
201709,WA,1.35
201710,WA,5.06
201711,WA,8.86
201712,WA,5.09
201801,WA,7.74
201802,WA,4.39
201803,WA,3.29
201804,WA,5.47
201805,WA,1.08
201806,WA,1.36
201807,WA,0.17
201808,WA,0.35
201809,WA,1.59
201810,WA,3.65
201811,WA,5.21
201812,WA,7.02
201901,WA,4.51
201902,WA,4.08
201903,WA,1.41
201904,WA,3.5
201905,WA,1.82
201906,WA,1.05
201907,WA,0.91
201908,WA,0.94
201909,WA,3.62
201910,WA,3.79
201911,WA,1.85
201912,WA,5.58
202001,WA,10.52
202002,WA,4.92
202003,WA,2.83
202004,WA,1.37
202005,WA,3.52
202006,WA,2.39
202007,WA,0.38
202008,WA,0.45
202009,WA,2.42
202010,WA,3.99
202011,WA,6.4
202012,WA,6.06
202101,WA,7.37
202102,WA,5.73
202103,WA,2.44
202104,WA,0.99
202105,WA,1.23
202106,WA,1.41
202107,WA,0.06
202108,WA,0.68
202109,WA,3.12
202110,WA,5.25
202111,WA,9.22
202112,WA,6.37
202201,WA,6.58
202202,WA,3.19
202203,WA,3.44
202204,WA,4.49
202205,WA,4
202206,WA,3.62
202207,WA,0.6
202208,WA,0.21
202209,WA,0.42
202210,WA,2.74
202211,WA,6.13
202212,WA,6.98
202301,WA,4.24
202302,WA,3.33
202303,WA,3.31
202304,WA,4.19
202305,WA,1.27
202306,WA,0.9
202307,WA,0.32
202308,WA,0.92
202309,WA,2.26
202310,WA,2.63
202311,WA,5.11
202312,WA,7.34
200101,WV,2.6
200102,WV,2.16
200103,WV,3.52
200104,WV,2.26
200105,WV,6.49
200106,WV,4.18
200107,WV,7.6
200108,WV,3.41
200109,WV,2.49
200110,WV,1.28
200111,WV,1.27
200112,WV,2.6
200201,WV,3.09
200202,WV,1
200203,WV,5.05
200204,WV,6.03
200205,WV,5.07
200206,WV,4.41
200207,WV,5.09
200208,WV,1.9
200209,WV,3.87
200210,WV,5.48
200211,WV,4.13
200212,WV,3.44
200301,WV,2.42
200302,WV,6.23
200303,WV,2.06
200304,WV,3.8
200305,WV,7.25
200306,WV,6.66
200307,WV,5.85
200308,WV,5.29
200309,WV,6.69
200310,WV,3.04
200311,WV,6.68
200312,WV,3.45
200401,WV,3.32
200402,WV,2.88
200403,WV,3.88
200404,WV,5.51
200405,WV,6.53
200406,WV,4.6
200407,WV,4.32
200408,WV,4.06
200409,WV,7.46
200410,WV,3.53
200411,WV,3.84
200412,WV,3.14
200501,WV,3.98
200502,WV,2.34
200503,WV,4.24
200504,WV,4.06
200505,WV,3.34
200506,WV,2.08
200507,WV,5.63
200508,WV,4.54
200509,WV,0.91
200510,WV,4.19
200511,WV,3.88
200512,WV,2.7
200601,WV,3.88
200602,WV,1.37
200603,WV,1.92
200604,WV,4.66
200605,WV,2.72
200606,WV,6.2
200607,WV,4.5
200608,WV,3.26
200609,WV,4.98
200610,WV,5.45
200611,WV,2.86
200612,WV,1.83
200701,WV,3.47
200702,WV,2.47
200703,WV,3.96
200704,WV,4.62
200705,WV,2.03
200706,WV,3.58
200707,WV,5.14
200708,WV,3.46
200709,WV,2.38
200710,WV,3.64
200711,WV,3
200712,WV,5.1
200801,WV,2.92
200802,WV,3.65
200803,WV,4.44
200804,WV,4.17
200805,WV,5.45
200806,WV,5.69
200807,WV,4.94
200808,WV,3.11
200809,WV,1.78
200810,WV,1.51
200811,WV,2.78
200812,WV,5.6
200901,WV,4.49
200902,WV,1.48
200903,WV,2.68
200904,WV,3.98
200905,WV,7.07
200906,WV,4.4
200907,WV,5.25
200908,WV,4.04
200909,WV,3.26
200910,WV,3.66
200911,WV,1.72
200912,WV,4.77
201001,WV,3.58
201002,WV,3.35
201003,WV,3.44
201004,WV,2.01
201005,WV,5.56
201006,WV,4.56
201007,WV,4.83
201008,WV,3.48
201009,WV,2.61
201010,WV,2.59
201011,WV,2.85
201012,WV,3.57
201101,WV,2.25
201102,WV,2.95
201103,WV,5.74
201104,WV,7.59
201105,WV,5.15
201106,WV,4.05
201107,WV,3.91
201108,WV,3.81
201109,WV,6.43
201110,WV,4.87
201111,WV,4.54
201112,WV,3.81
201201,WV,3.09
201202,WV,2.3
201203,WV,4.92
201204,WV,2.86
201205,WV,4.94
201206,WV,2.64
201207,WV,5.88
201208,WV,2.58
201209,WV,5.23
201210,WV,4.58
201211,WV,0.77
201212,WV,4.83
201301,WV,4.41
201302,WV,1.83
201303,WV,3.28
201304,WV,2.5
201305,WV,3.98
201306,WV,5.96
201307,WV,6.17
201308,WV,5.51
201309,WV,2.39
201310,WV,2.15
201311,WV,3.4
201312,WV,6.01
201401,WV,2.25
201402,WV,4.18
201403,WV,3.04
201404,WV,3.06
201405,WV,4.24
201406,WV,4.54
201407,WV,4.03
201408,WV,4.42
201409,WV,2.2
201410,WV,5.19
201411,WV,2.31
201412,WV,3.33
201501,WV,2.41
201502,WV,2.74
201503,WV,5.36
201504,WV,6.34
201505,WV,2.36
201506,WV,6.43
201507,WV,6.46
201508,WV,2.71
201509,WV,4.05
201510,WV,2.76
201511,WV,2.28
201512,WV,4.72
201601,WV,2.61
201602,WV,3.65
201603,WV,2.53
201604,WV,2.91
201605,WV,6.01
201606,WV,6.26
201607,WV,4.93
201608,WV,3.63
201609,WV,2.86
201610,WV,3.53
201611,WV,1.87
201612,WV,4.57
201701,WV,4.8
201702,WV,1.75
201703,WV,4.31
201704,WV,4.35
201705,WV,6.16
201706,WV,4.7
201707,WV,6.17
201708,WV,3.39
201709,WV,1.91
201710,WV,5.26
201711,WV,2.34
201712,WV,1.87
201801,WV,3.11
201802,WV,6.85
201803,WV,3.97
201804,WV,4.95
201805,WV,6.16
201806,WV,6.24
201807,WV,4.79
201808,WV,5.89
201809,WV,9.41
201810,WV,3.95
201811,WV,4.85
201812,WV,4.93
201901,WV,3.86
201902,WV,5.48
201903,WV,2.62
201904,WV,3.85
201905,WV,5.54
201906,WV,5.06
201907,WV,4.58
201908,WV,3.83
201909,WV,0.68
201910,WV,5.26
201911,WV,2.59
201912,WV,4.89
202001,WV,3.65
202002,WV,5.27
202003,WV,4.04
202004,WV,6.55
202005,WV,5.7
202006,WV,5.24
202007,WV,4.34
202008,WV,5.69
202009,WV,3.05
202010,WV,3.47
202011,WV,2.72
202012,WV,4.05
202101,WV,2.78
202102,WV,3.85
202103,WV,4.07
202104,WV,3.22
202105,WV,3.12
202106,WV,4.94
202107,WV,3.31
202108,WV,5.56
202109,WV,4.54
202110,WV,3.34
202111,WV,1.32
202112,WV,2.53
202201,WV,4.86
202202,WV,4.26
202203,WV,2.53
202204,WV,3.23
202205,WV,5.79
202206,WV,4.61
202207,WV,6.33
202208,WV,6.07
202209,WV,2.71
202210,WV,2.9
202211,WV,3.56
202212,WV,2.52
202301,WV,3.47
202302,WV,3.51
202303,WV,2.69
202304,WV,3.19
202305,WV,3.65
202306,WV,3.17
202307,WV,5.42
202308,WV,4.82
202309,WV,2.7
202310,WV,2.31
202311,WV,2.23
202312,WV,2.97
200101,WI,1.17
200102,WI,1.65
200103,WI,0.68
200104,WI,4.86
200105,WI,4.91
200106,WI,4.73
200107,WI,2.61
200108,WI,4.48
200109,WI,4.04
200110,WI,2.43
200111,WI,2.26
200112,WI,1.23
200201,WI,0.5
200202,WI,1.78
200203,WI,2.27
200204,WI,4.21
200205,WI,3
200206,WI,5.64
200207,WI,3.63
200208,WI,4.58
200209,WI,4.57
200210,WI,3.93
200211,WI,0.39
200212,WI,0.58
200301,WI,0.36
200302,WI,0.64
200303,WI,1.85
200304,WI,2.76
200305,WI,4.82
200306,WI,3.35
200307,WI,3.28
200308,WI,1.96
200309,WI,3.15
200310,WI,1.37
200311,WI,3.17
200312,WI,1.31
200401,WI,0.81
200402,WI,1.66
200403,WI,3.08
200404,WI,2.17
200405,WI,7.54
200406,WI,4.57
200407,WI,3.1
200408,WI,3.05
200409,WI,2.17
200410,WI,3.61
200411,WI,1.65
200412,WI,1.5
200501,WI,1.66
200502,WI,1.24
200503,WI,1.22
200504,WI,1.6
200505,WI,2.61
200506,WI,3.81
200507,WI,3.08
200508,WI,2.7
200509,WI,3.77
200510,WI,2.92
200511,WI,2.92
200512,WI,1.02
200601,WI,1.4
200602,WI,0.75
200603,WI,2.09
200604,WI,2.62
200605,WI,4.16
200606,WI,2.22
200607,WI,3.5
200608,WI,4.33
200609,WI,3.19
200610,WI,2.32
200611,WI,1.71
200612,WI,1.78
200701,WI,0.93
200702,WI,1.11
200703,WI,2.29
200704,WI,2.48
200705,WI,2.62
200706,WI,2.99
200707,WI,3.06
200708,WI,6.94
200709,WI,3.3
200710,WI,4.85
200711,WI,0.31
200712,WI,2.61
200801,WI,1.32
200802,WI,1.61
200803,WI,1.1
200804,WI,5.19
200805,WI,3.11
200806,WI,6.19
200807,WI,3.97
200808,WI,1.67
200809,WI,2.67
200810,WI,2.12
200811,WI,1.28
200812,WI,2.49
200901,WI,0.63
200902,WI,1.1
200903,WI,2.17
200904,WI,3.08
200905,WI,2.88
200906,WI,3.29
200907,WI,2.17
200908,WI,4.79
200909,WI,1.15
200910,WI,5.36
200911,WI,0.85
200912,WI,2.29
201001,WI,0.89
201002,WI,0.57
201003,WI,0.73
201004,WI,2.34
201005,WI,3.15
201006,WI,7.12
201007,WI,7.5
201008,WI,4.64
201009,WI,6.31
201010,WI,2.34
201011,WI,1.71
201012,WI,1.72
201101,WI,0.91
201102,WI,1.13
201103,WI,2.38
201104,WI,3.71
201105,WI,3.05
201106,WI,4.22
201107,WI,4.61
201108,WI,3.04
201109,WI,3.08
201110,WI,1.51
201111,WI,1.95
201112,WI,1.45
201201,WI,1.02
201202,WI,1.29
201203,WI,2
201204,WI,2.68
201205,WI,4.81
201206,WI,3.34
201207,WI,3.19
201208,WI,2.34
201209,WI,1.5
201210,WI,3.78
201211,WI,1.11
201212,WI,1.74
201301,WI,1.69
201302,WI,1.63
201303,WI,1.93
201304,WI,4.85
201305,WI,5.37
201306,WI,6.21
201307,WI,2.46
201308,WI,2.77
201309,WI,2.17
201310,WI,3.54
201311,WI,2.33
201312,WI,1.58
201401,WI,1.13
201402,WI,1.27
201403,WI,1.1
201404,WI,5.04
201405,WI,3.8
201406,WI,6.71
201407,WI,2.51
201408,WI,5.2
201409,WI,3.86
201410,WI,3.07
201411,WI,2.03
201412,WI,1.36
201501,WI,0.53
201502,WI,0.42
201503,WI,0.73
201504,WI,2.94
201505,WI,4.65
201506,WI,4.44
201507,WI,3.38
201508,WI,4
201509,WI,4.39
201510,WI,2.7
201511,WI,3.42
201512,WI,4.28
